Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
30,304,10,'437054',1936,41 
31,305,10,'437054',1936,35 
1,306,11,'437054',1936,37 
2,307,11,'437054',1936,45 
3,308,11,'437054',1936,58 
4,309,11,'437054',1936,52 
5,310,11,'437054',1936,35 
6,311,11,'437054',1936,29 
7,312,11,'437054',1936,30 
8,313,11,'437054',1936,37 
9,314,11,'437054',1936,34 
10,315,11,'437054',1936,29 
11,316,11,'437054',1936,25 
12,317,11,'437054',1936,31 
13,318,11,'437054',1936,35 
14,319,11,'437054',1936,40 
15,320,11,'437054',1936,40 
16,321,11,'437054',1936,27 
17,322,11,'437054',1936,19 
18,323,11,'437054',1936,19 
19,324,11,'437054',1936,11 
20,325,11,'437054',1936,27 
21,326,11,'437054',1936,35 
22,327,11,'437054',1936,34 
23,328,11,'437054',1936,22 
24,329,11,'437054',1936,14 
25,330,11,'437054',1936,20 
26,331,11,'437054',1936,29 
27,332,11,'437054',1936,18 
28,333,11,'437054',1936,1 
29,334,11,'437054',1936,23 
30,335,11,'437054',1936,18 
1,336,12,'437054',1936,6 
2,337,12,'437054',1936,6 
3,338,12,'437054',1936,27 
4,339,12,'437054',1936,29 
5,340,12,'437054',1936,27 
6,341,12,'437054',1936,15 
7,342,12,'437054',1936,29 
8,343,12,'437054',1936,1 
9,344,12,'437054',1936,12 
10,345,12,'437054',1936,25 
11,346,12,'437054',1936,34 
12,347,12,'437054',1936,31 
13,348,12,'437054',1936,15 
14,349,12,'437054',1936,19 
15,350,12,'437054',1936,34 
16,351,12,'437054',1936,28 
17,352,12,'437054',1936,36 
18,353,12,'437054',1936,21 
19,354,12,'437054',1936,8 
20,355,12,'437054',1936,36 
21,356,12,'437054',1936,29 
22,357,12,'437054',1936,17 
23,358,12,'437054',1936,4 
24,359,12,'437054',1936,20 
25,360,12,'437054',1936,32 
26,361,12,'437054',1936,29 
27,362,12,'437054',1936,36 
28,363,12,'437054',1936,40 
29,364,12,'437054',1936,19 
30,365,12,'437054',1936,22 
31,366,12,'437054',1936,40 
1,1,1,'437054',1937,34 
2,2,1,'437054',1937,25 
3,3,1,'437054',1937,32 
4,4,1,'437054',1937,33 
5,5,1,'437054',1937,34 
6,6,1,'437054',1937,23 
7,7,1,'437054',1937,20 
8,8,1,'437054',1937,33 
9,9,1,'437054',1937,41 
10,10,1,'437054',1937,35 
11,11,1,'437054',1937,19 
12,12,1,'437054',1937,24 
13,13,1,'437054',1937,28 
14,14,1,'437054',1937,35 
15,15,1,'437054',1937,41 
16,16,1,'437054',1937,25 
17,17,1,'437054',1937,14 
18,18,1,'437054',1937,33 
19,19,1,'437054',1937,34 
20,20,1,'437054',1937,18 
21,21,1,'437054',1937,28 
22,22,1,'437054',1937,37 
23,23,1,'437054',1937,25 
24,24,1,'437054',1937,9 
25,25,1,'437054',1937,31 
26,26,1,'437054',1937,33 
27,27,1,'437054',1937,13 
28,28,1,'437054',1937,8 
29,29,1,'437054',1937,24 
30,30,1,'437054',1937,20 
31,31,1,'437054',1937,21 
1,32,2,'437054',1937,28 
2,33,2,'437054',1937,16 
3,34,2,'437054',1937,9 
4,35,2,'437054',1937,17 
5,36,2,'437054',1937,16 
6,37,2,'437054',1937,26 
7,38,2,'437054',1937,24 
8,39,2,'437054',1937,15 
9,40,2,'437054',1937,30 
10,41,2,'437054',1937,29 
11,42,2,'437054',1937,21 
12,43,2,'437054',1937,18 
13,44,2,'437054',1937,40 
14,45,2,'437054',1937,37 
15,46,2,'437054',1937,32 
16,47,2,'437054',1937,21 
17,48,2,'437054',1937,15 
18,49,2,'437054',1937,22 
19,50,2,'437054',1937,26 
20,51,2,'437054',1937,29 
21,52,2,'437054',1937,32 
22,53,2,'437054',1937,41 
23,54,2,'437054',1937,30 
24,55,2,'437054',1937,18 
25,56,2,'437054',1937,27 
26,57,2,'437054',1937,23 
27,58,2,'437054',1937,22 
28,59,2,'437054',1937,17 
1,60,3,'437054',1937,18 
2,61,3,'437054',1937,32 
3,62,3,'437054',1937,22 
4,63,3,'437054',1937,17 
5,64,3,'437054',1937,21 
6,65,3,'437054',1937,7 
7,66,3,'437054',1937,10 
8,67,3,'437054',1937,16 
9,68,3,'437054',1937,28 
10,69,3,'437054',1937,13 
11,70,3,'437054',1937,13 
12,71,3,'437054',1937,13 
13,72,3,'437054',1937,17 
14,73,3,'437054',1937,19 
15,74,3,'437054',1937,25 
16,75,3,'437054',1937,36 
17,76,3,'437054',1937,34 
18,77,3,'437054',1937,31 
19,78,3,'437054',1937,35 
20,79,3,'437054',1937,34 
21,80,3,'437054',1937,36 
22,81,3,'437054',1937,31 
23,82,3,'437054',1937,23 
24,83,3,'437054',1937,24 
25,84,3,'437054',1937,20 
26,85,3,'437054',1937,22 
27,86,3,'437054',1937,29 
28,87,3,'437054',1937,24 
29,88,3,'437054',1937,24 
30,89,3,'437054',1937,27 
31,90,3,'437054',1937,24 
1,91,4,'437054',1937,27 
2,92,4,'437054',1937,30 
3,93,4,'437054',1937,36 
4,94,4,'437054',1937,32 
5,95,4,'437054',1937,38 
6,96,4,'437054',1937,43 
7,97,4,'437054',1937,42 
8,98,4,'437054',1937,40 
9,99,4,'437054',1937,41 
10,100,4,'437054',1937,35 
11,101,4,'437054',1937,37 
12,102,4,'437054',1937,39 
13,103,4,'437054',1937,41 
14,104,4,'437054',1937,47 
15,105,4,'437054',1937,42 
16,106,4,'437054',1937,41 
17,107,4,'437054',1937,38 
18,108,4,'437054',1937,45 
19,109,4,'437054',1937,47 
20,110,4,'437054',1937,48 
21,111,4,'437054',1937,41 
22,112,4,'437054',1937,42 
23,113,4,'437054',1937,40 
24,114,4,'437054',1937,44 
25,115,4,'437054',1937,47 
26,116,4,'437054',1937,46 
27,117,4,'437054',1937,48 
28,118,4,'437054',1937,53 
29,119,4,'437054',1937,56 
30,120,4,'437054',1937,49 
1,121,5,'437054',1937,54 
2,122,5,'437054',1937,57 
3,123,5,'437054',1937,56 
4,124,5,'437054',1937,59 
5,125,5,'437054',1937,59 
6,126,5,'437054',1937,59 
7,127,5,'437054',1937,56 
8,128,5,'437054',1937,54 
9,129,5,'437054',1937,59 
10,130,5,'437054',1937,56 
11,131,5,'437054',1937,52 
12,132,5,'437054',1937,54 
13,133,5,'437054',1937,63 
14,134,5,'437054',1937,59 
15,135,5,'437054',1937,44 
16,136,5,'437054',1937,51 
17,137,5,'437054',1937,53 
18,138,5,'437054',1937,54 
19,139,5,'437054',1937,51 
20,140,5,'437054',1937,48 
21,141,5,'437054',1937,55 
22,142,5,'437054',1937,56 
23,143,5,'437054',1937,62 
24,144,5,'437054',1937,59 
25,145,5,'437054',1937,62 
26,146,5,'437054',1937,61 
27,147,5,'437054',1937,66 
28,148,5,'437054',1937,62 
29,149,5,'437054',1937,62 
30,150,5,'437054',1937,64 
31,151,5,'437054',1937,72 
1,152,6,'437054',1937,75 
2,153,6,'437054',1937,65 
3,154,6,'437054',1937,64 
4,155,6,'437054',1937,63 
5,156,6,'437054',1937,60 
6,157,6,'437054',1937,66 
7,158,6,'437054',1937,72 
8,159,6,'437054',1937,65 
9,160,6,'437054',1937,64 
10,161,6,'437054',1937,65 
11,162,6,'437054',1937,61 
12,163,6,'437054',1937,62 
13,164,6,'437054',1937,63 
14,165,6,'437054',1937,65 
15,166,6,'437054',1937,65 
16,167,6,'437054',1937,60 
17,168,6,'437054',1937,67 
18,169,6,'437054',1937,66 
19,170,6,'437054',1937,64 
20,171,6,'437054',1937,69 
21,172,6,'437054',1937,68 
22,173,6,'437054',1937,62 
23,174,6,'437054',1937,62 
24,175,6,'437054',1937,67 
25,176,6,'437054',1937,69 
26,177,6,'437054',1937,69 
27,178,6,'437054',1937,64 
28,179,6,'437054',1937,63 
29,180,6,'437054',1937,70 
30,181,6,'437054',1937,66 
1,182,7,'437054',1937,67 
2,183,7,'437054',1937,62 
3,184,7,'437054',1937,64 
4,185,7,'437054',1937,70 
5,186,7,'437054',1937,73 
6,187,7,'437054',1937,74 
7,188,7,'437054',1937,75 
8,189,7,'437054',1937,78 
9,190,7,'437054',1937,80 
10,191,7,'437054',1937,72 
11,192,7,'437054',1937,71 
12,193,7,'437054',1937,66 
13,194,7,'437054',1937,66 
14,195,7,'437054',1937,66 
15,196,7,'437054',1937,72 
16,197,7,'437054',1937,76 
17,198,7,'437054',1937,75 
18,199,7,'437054',1937,72 
19,200,7,'437054',1937,67 
20,201,7,'437054',1937,69 
21,202,7,'437054',1937,71 
22,203,7,'437054',1937,73 
23,204,7,'437054',1937,75 
24,205,7,'437054',1937,75 
25,206,7,'437054',1937,75 
26,207,7,'437054',1937,78 
27,208,7,'437054',1937,69 
28,209,7,'437054',1937,66 
29,210,7,'437054',1937,68 
30,211,7,'437054',1937,69 
31,212,7,'437054',1937,69 
1,213,8,'437054',1937,66 
2,214,8,'437054',1937,67 
3,215,8,'437054',1937,70 
4,216,8,'437054',1937,72 
5,217,8,'437054',1937,78 
6,218,8,'437054',1937,75 
7,219,8,'437054',1937,78 
8,220,8,'437054',1937,74 
9,221,8,'437054',1937,77 
10,222,8,'437054',1937,76 
11,223,8,'437054',1937,79 
12,224,8,'437054',1937,76 
13,225,8,'437054',1937,73 
14,226,8,'437054',1937,65 
15,227,8,'437054',1937,65 
16,228,8,'437054',1937,74 
17,229,8,'437054',1937,76 
18,230,8,'437054',1937,77 
19,231,8,'437054',1937,66 
20,232,8,'437054',1937,76 
21,233,8,'437054',1937,77 
22,234,8,'437054',1937,67 
23,235,8,'437054',1937,59 
24,236,8,'437054',1937,65 
25,237,8,'437054',1937,69 
26,238,8,'437054',1937,70 
27,239,8,'437054',1937,69 
28,240,8,'437054',1937,75 
29,241,8,'437054',1937,72 
30,242,8,'437054',1937,73 
31,243,8,'437054',1937,75 
1,244,9,'437054',1937,73 
2,245,9,'437054',1937,77 
3,246,9,'437054',1937,78 
4,247,9,'437054',1937,75 
5,248,9,'437054',1937,57 
6,249,9,'437054',1937,53 
7,250,9,'437054',1937,58 
8,251,9,'437054',1937,57 
9,252,9,'437054',1937,55 
10,253,9,'437054',1937,67 
11,254,9,'437054',1937,63 
12,255,9,'437054',1937,68 
13,256,9,'437054',1937,59 
14,257,9,'437054',1937,56 
15,258,9,'437054',1937,55 
16,259,9,'437054',1937,61 
17,260,9,'437054',1937,56 
18,261,9,'437054',1937,51 
19,262,9,'437054',1937,50 
20,263,9,'437054',1937,47 
21,264,9,'437054',1937,49 
22,265,9,'437054',1937,52 
23,266,9,'437054',1937,57 
24,267,9,'437054',1937,68 
25,268,9,'437054',1937,68 
26,269,9,'437054',1937,68 
27,270,9,'437054',1937,52 
28,271,9,'437054',1937,45 
29,272,9,'437054',1937,51 
30,273,9,'437054',1937,51 
1,274,10,'437054',1937,52 
2,275,10,'437054',1937,53 
3,276,10,'437054',1937,43 
4,277,10,'437054',1937,47 
5,278,10,'437054',1937,58 
6,279,10,'437054',1937,70 
7,280,10,'437054',1937,63 
8,281,10,'437054',1937,44 
9,282,10,'437054',1937,38 
10,283,10,'437054',1937,40 
11,284,10,'437054',1937,46 
12,285,10,'437054',1937,40 
13,286,10,'437054',1937,42 
14,287,10,'437054',1937,33 
15,288,10,'437054',1937,33 
16,289,10,'437054',1937,37 
17,290,10,'437054',1937,36 
18,291,10,'437054',1937,39 
19,292,10,'437054',1937,56 
20,293,10,'437054',1937,60 
21,294,10,'437054',1937,49 
22,295,10,'437054',1937,47 
23,296,10,'437054',1937,57 
24,297,10,'437054',1937,53 
25,298,10,'437054',1937,42 
26,299,10,'437054',1937,38 
27,300,10,'437054',1937,55 
28,301,10,'437054',1937,52 
29,302,10,'437054',1937,. 
30,303,10,'437054',1937,49 
31,304,10,'437054',1937,41 
1,305,11,'437054',1937,37 
2,306,11,'437054',1937,42 
3,307,11,'437054',1937,41 
4,308,11,'437054',1937,31 
5,309,11,'437054',1937,32 
6,310,11,'437054',1937,39 
7,311,11,'437054',1937,30 
8,312,11,'437054',1937,37 
9,313,11,'437054',1937,47 
10,314,11,'437054',1937,39 
11,315,11,'437054',1937,28 
12,316,11,'437054',1937,28 
13,317,11,'437054',1937,38 
14,318,11,'437054',1937,49 
15,319,11,'437054',1937,46 
16,320,11,'437054',1937,42 
17,321,11,'437054',1937,41 
18,322,11,'437054',1937,38 
19,323,11,'437054',1937,31 
20,324,11,'437054',1937,29 
21,325,11,'437054',1937,31 
22,326,11,'437054',1937,26 
23,327,11,'437054',1937,20 
24,328,11,'437054',1937,29 
25,329,11,'437054',1937,29 
26,330,11,'437054',1937,30 
27,331,11,'437054',1937,37 
28,332,11,'437054',1937,41 
29,333,11,'437054',1937,42 
30,334,11,'437054',1937,35 
1,335,12,'437054',1937,31 
2,336,12,'437054',1937,28 
3,337,12,'437054',1937,23 
4,338,12,'437054',1937,30 
5,339,12,'437054',1937,32 
6,340,12,'437054',1937,30 
7,341,12,'437054',1937,34 
8,342,12,'437054',1937,28 
9,343,12,'437054',1937,21 
10,344,12,'437054',1937,14 
11,345,12,'437054',1937,10 
12,346,12,'437054',1937,10 
13,347,12,'437054',1937,11 
14,348,12,'437054',1937,17 
15,349,12,'437054',1937,21 
16,350,12,'437054',1937,20 
17,351,12,'437054',1937,29 
18,352,12,'437054',1937,31 
19,353,12,'437054',1937,33 
20,354,12,'437054',1937,23 
21,355,12,'437054',1937,3 
22,356,12,'437054',1937,18 
23,357,12,'437054',1937,32 
24,358,12,'437054',1937,11 
25,359,12,'437054',1937,25 
26,360,12,'437054',1937,22 
27,361,12,'437054',1937,23 
28,362,12,'437054',1937,9 
29,363,12,'437054',1937,16 
30,364,12,'437054',1937,8 
31,365,12,'437054',1937,7 
1,1,1,'437054',1938,3 
2,2,1,'437054',1938,22 
3,3,1,'437054',1938,26 
4,4,1,'437054',1938,11 
5,5,1,'437054',1938,20 
6,6,1,'437054',1938,11 
7,7,1,'437054',1938,24 
8,8,1,'437054',1938,27 
9,9,1,'437054',1938,12 
10,10,1,'437054',1938,14 
11,11,1,'437054',1938,1 
12,12,1,'437054',1938,-3 
13,13,1,'437054',1938,15 
14,14,1,'437054',1938,23 
15,15,1,'437054',1938,4 
16,16,1,'437054',1938,-4 
17,17,1,'437054',1938,9 
18,18,1,'437054',1938,-5 
19,19,1,'437054',1938,-7 
20,20,1,'437054',1938,3 
21,21,1,'437054',1938,22 
22,22,1,'437054',1938,22 
23,23,1,'437054',1938,30 
24,24,1,'437054',1938,30 
25,25,1,'437054',1938,46 
26,26,1,'437054',1938,34 
27,27,1,'437054',1938,13 
28,28,1,'437054',1938,4 
29,29,1,'437054',1938,9 
30,30,1,'437054',1938,24 
31,31,1,'437054',1938,34 
1,32,2,'437054',1938,15 
2,33,2,'437054',1938,5 
3,34,2,'437054',1938,20 
4,35,2,'437054',1938,32 
5,36,2,'437054',1938,16 
6,37,2,'437054',1938,33 
7,38,2,'437054',1938,33 
8,39,2,'437054',1938,14 
9,40,2,'437054',1938,24 
10,41,2,'437054',1938,25 
11,42,2,'437054',1938,4 
12,43,2,'437054',1938,13 
13,44,2,'437054',1938,27 
14,45,2,'437054',1938,32 
15,46,2,'437054',1938,16 
16,47,2,'437054',1938,5 
17,48,2,'437054',1938,15 
18,49,2,'437054',1938,30 
19,50,2,'437054',1938,29 
20,51,2,'437054',1938,27 
21,52,2,'437054',1938,19 
22,53,2,'437054',1938,21 
23,54,2,'437054',1938,34 
24,55,2,'437054',1938,32 
25,56,2,'437054',1938,26 
26,57,2,'437054',1938,23 
27,58,2,'437054',1938,18 
28,59,2,'437054',1938,17 
1,60,3,'437054',1938,9 
2,61,3,'437054',1938,27 
3,62,3,'437054',1938,11 
4,63,3,'437054',1938,-1 
5,64,3,'437054',1938,21 
6,65,3,'437054',1938,30 
7,66,3,'437054',1938,23 
8,67,3,'437054',1938,24 
9,68,3,'437054',1938,16 
10,69,3,'437054',1938,20 
11,70,3,'437054',1938,18 
12,71,3,'437054',1938,32 
13,72,3,'437054',1938,34 
14,73,3,'437054',1938,28 
15,74,3,'437054',1938,21 
16,75,3,'437054',1938,24 
17,76,3,'437054',1938,36 
18,77,3,'437054',1938,36 
19,78,3,'437054',1938,37 
20,79,3,'437054',1938,36 
21,80,3,'437054',1938,44 
22,81,3,'437054',1938,46 
23,82,3,'437054',1938,53 
24,83,3,'437054',1938,54 
25,84,3,'437054',1938,38 
26,85,3,'437054',1938,37 
27,86,3,'437054',1938,34 
28,87,3,'437054',1938,35 
29,88,3,'437054',1938,44 
30,89,3,'437054',1938,44 
31,90,3,'437054',1938,40 
1,91,4,'437054',1938,45 
2,92,4,'437054',1938,38 
3,93,4,'437054',1938,34 
4,94,4,'437054',1938,30 
5,95,4,'437054',1938,30 
6,96,4,'437054',1938,29 
7,97,4,'437054',1938,30 
8,98,4,'437054',1938,32 
9,99,4,'437054',1938,33 
10,100,4,'437054',1938,32 
11,101,4,'437054',1938,29 
12,102,4,'437054',1938,48 
13,103,4,'437054',1938,45 
14,104,4,'437054',1938,58 
15,105,4,'437054',1938,59 
16,106,4,'437054',1938,49 
17,107,4,'437054',1938,49 
18,108,4,'437054',1938,54 
19,109,4,'437054',1938,58 
20,110,4,'437054',1938,60 
21,111,4,'437054',1938,53 
22,112,4,'437054',1938,51 
23,113,4,'437054',1938,44 
24,114,4,'437054',1938,47 
25,115,4,'437054',1938,53 
26,116,4,'437054',1938,49 
27,117,4,'437054',1938,63 
28,118,4,'437054',1938,72 
29,119,4,'437054',1938,67 
30,120,4,'437054',1938,51 
1,121,5,'437054',1938,51 
2,122,5,'437054',1938,48 
3,123,5,'437054',1938,45 
4,124,5,'437054',1938,45 
5,125,5,'437054',1938,51 
6,126,5,'437054',1938,55 
7,127,5,'437054',1938,51 
8,128,5,'437054',1938,53 
9,129,5,'437054',1938,52 
10,130,5,'437054',1938,57 
11,131,5,'437054',1938,50 
12,132,5,'437054',1938,49 
13,133,5,'437054',1938,44 
14,134,5,'437054',1938,52 
15,135,5,'437054',1938,51 
16,136,5,'437054',1938,44 
17,137,5,'437054',1938,51 
18,138,5,'437054',1938,53 
19,139,5,'437054',1938,56 
20,140,5,'437054',1938,56 
21,141,5,'437054',1938,58 
22,142,5,'437054',1938,60 
23,143,5,'437054',1938,59 
24,144,5,'437054',1938,64 
25,145,5,'437054',1938,54 
26,146,5,'437054',1938,55 
27,147,5,'437054',1938,64 
28,148,5,'437054',1938,66 
29,149,5,'437054',1938,63 
30,150,5,'437054',1938,55 
31,151,5,'437054',1938,57 
1,152,6,'437054',1938,64 
2,153,6,'437054',1938,64 
3,154,6,'437054',1938,70 
4,155,6,'437054',1938,61 
5,156,6,'437054',1938,64 
6,157,6,'437054',1938,58 
7,158,6,'437054',1938,70 
8,159,6,'437054',1938,70 
9,160,6,'437054',1938,58 
10,161,6,'437054',1938,60 
11,162,6,'437054',1938,67 
12,163,6,'437054',1938,71 
13,164,6,'437054',1938,65 
14,165,6,'437054',1938,64 
15,166,6,'437054',1938,66 
16,167,6,'437054',1938,65 
17,168,6,'437054',1938,68 
18,169,6,'437054',1938,70 
19,170,6,'437054',1938,69 
20,171,6,'437054',1938,70 
21,172,6,'437054',1938,73 
22,173,6,'437054',1938,75 
23,174,6,'437054',1938,78 
24,175,6,'437054',1938,73 
25,176,6,'437054',1938,77 
26,177,6,'437054',1938,72 
27,178,6,'437054',1938,63 
28,179,6,'437054',1938,63 
29,180,6,'437054',1938,62 
30,181,6,'437054',1938,59 
1,182,7,'437054',1938,63 
2,183,7,'437054',1938,62 
3,184,7,'437054',1938,56 
4,185,7,'437054',1938,58 
5,186,7,'437054',1938,65 
6,187,7,'437054',1938,64 
7,188,7,'437054',1938,65 
8,189,7,'437054',1938,71 
9,190,7,'437054',1938,79 
10,191,7,'437054',1938,75 
11,192,7,'437054',1938,69 
12,193,7,'437054',1938,67 
13,194,7,'437054',1938,69 
14,195,7,'437054',1938,73 
15,196,7,'437054',1938,74 
16,197,7,'437054',1938,67 
17,198,7,'437054',1938,68 
18,199,7,'437054',1938,68 
19,200,7,'437054',1938,69 
20,201,7,'437054',1938,75 
21,202,7,'437054',1938,71 
22,203,7,'437054',1938,71 
23,204,7,'437054',1938,71 
24,205,7,'437054',1938,73 
25,206,7,'437054',1938,74 
26,207,7,'437054',1938,76 
27,208,7,'437054',1938,72 
28,209,7,'437054',1938,74 
29,210,7,'437054',1938,73 
30,211,7,'437054',1938,73 
31,212,7,'437054',1938,74 
1,213,8,'437054',1938,74 
2,214,8,'437054',1938,73 
3,215,8,'437054',1938,77 
4,216,8,'437054',1938,80 
5,217,8,'437054',1938,81 
6,218,8,'437054',1938,73 
7,219,8,'437054',1938,76 
8,220,8,'437054',1938,72 
9,221,8,'437054',1938,69 
10,222,8,'437054',1938,64 
11,223,8,'437054',1938,66 
12,224,8,'437054',1938,63 
13,225,8,'437054',1938,66 
14,226,8,'437054',1938,64 
15,227,8,'437054',1938,76 
16,228,8,'437054',1938,82 
17,229,8,'437054',1938,77 
18,230,8,'437054',1938,74 
19,231,8,'437054',1938,68 
20,232,8,'437054',1938,71 
21,233,8,'437054',1938,72 
22,234,8,'437054',1938,73 
23,235,8,'437054',1938,67 
24,236,8,'437054',1938,63 
25,237,8,'437054',1938,62 
26,238,8,'437054',1938,61 
27,239,8,'437054',1938,64 
28,240,8,'437054',1938,61 
29,241,8,'437054',1938,59 
30,242,8,'437054',1938,65 
31,243,8,'437054',1938,61 
1,244,9,'437054',1938,65 
2,245,9,'437054',1938,54 
3,246,9,'437054',1938,55 
4,247,9,'437054',1938,66 
5,248,9,'437054',1938,60 
6,249,9,'437054',1938,51 
7,250,9,'437054',1938,51 
8,251,9,'437054',1938,49 
9,252,9,'437054',1938,48 
10,253,9,'437054',1938,52 
11,254,9,'437054',1938,56 
12,255,9,'437054',1938,56 
13,256,9,'437054',1938,62 
14,257,9,'437054',1938,61 
15,258,9,'437054',1938,63 
16,259,9,'437054',1938,60 
17,260,9,'437054',1938,50 
18,261,9,'437054',1938,58 
19,262,9,'437054',1938,62 
20,263,9,'437054',1938,64 
21,264,9,'437054',1938,63 
22,265,9,'437054',1938,61 
23,266,9,'437054',1938,56 
24,267,9,'437054',1938,53 
25,268,9,'437054',1938,53 
26,269,9,'437054',1938,52 
27,270,9,'437054',1938,56 
28,271,9,'437054',1938,53 
29,272,9,'437054',1938,55 
30,273,9,'437054',1938,44 
1,274,10,'437054',1938,45 
2,275,10,'437054',1938,49 
3,276,10,'437054',1938,46 
4,277,10,'437054',1938,46 
5,278,10,'437054',1938,50 
6,279,10,'437054',1938,49 
7,280,10,'437054',1938,41 
8,281,10,'437054',1938,44 
9,282,10,'437054',1938,52 
10,283,10,'437054',1938,52 
11,284,10,'437054',1938,53 
12,285,10,'437054',1938,62 
13,286,10,'437054',1938,63 
14,287,10,'437054',1938,60 
15,288,10,'437054',1938,62 
16,289,10,'437054',1938,58 
17,290,10,'437054',1938,62 
18,291,10,'437054',1938,48 
19,292,10,'437054',1938,54 
20,293,10,'437054',1938,63 
21,294,10,'437054',1938,51 
22,295,10,'437054',1938,41 
23,296,10,'437054',1938,44 
24,297,10,'437054',1938,53 
25,298,10,'437054',1938,47 
26,299,10,'437054',1938,45 
27,300,10,'437054',1938,50 
28,301,10,'437054',1938,53 
29,302,10,'437054',1938,48 
30,303,10,'437054',1938,48 
31,304,10,'437054',1938,40 
1,305,11,'437054',1938,40 
2,306,11,'437054',1938,41 
3,307,11,'437054',1938,40 
4,308,11,'437054',1938,44 
5,309,11,'437054',1938,51 
6,310,11,'437054',1938,59 
7,311,11,'437054',1938,60 
8,312,11,'437054',1938,64 
9,313,11,'437054',1938,53 
10,314,11,'437054',1938,43 
11,315,11,'437054',1938,42 
12,316,11,'437054',1938,41 
13,317,11,'437054',1938,44 
14,318,11,'437054',1938,42 
15,319,11,'437054',1938,32 
16,320,11,'437054',1938,28 
17,321,11,'437054',1938,25 
18,322,11,'437054',1938,38 
19,323,11,'437054',1938,45 
20,324,11,'437054',1938,30 
21,325,11,'437054',1938,34 
22,326,11,'437054',1938,39 
23,327,11,'437054',1938,38 
24,328,11,'437054',1938,21 
25,329,11,'437054',1938,14 
26,330,11,'437054',1938,1 
27,331,11,'437054',1938,17 
28,332,11,'437054',1938,18 
29,333,11,'437054',1938,28 
30,334,11,'437054',1938,35 
1,335,12,'437054',1938,25 
2,336,12,'437054',1938,10 
3,337,12,'437054',1938,12 
4,338,12,'437054',1938,39 
5,339,12,'437054',1938,34 
6,340,12,'437054',1938,38 
7,341,12,'437054',1938,38 
8,342,12,'437054',1938,37 
9,343,12,'437054',1938,39 
10,344,12,'437054',1938,37 
11,345,12,'437054',1938,38 
12,346,12,'437054',1938,35 
13,347,12,'437054',1938,30 
14,348,12,'437054',1938,26 
15,349,12,'437054',1938,15 
16,350,12,'437054',1938,9 
17,351,12,'437054',1938,20 
18,352,12,'437054',1938,33 
19,353,12,'437054',1938,32 
20,354,12,'437054',1938,29 
21,355,12,'437054',1938,24 
22,356,12,'437054',1938,22 
23,357,12,'437054',1938,13 
24,358,12,'437054',1938,22 
25,359,12,'437054',1938,28 
26,360,12,'437054',1938,11 
27,361,12,'437054',1938,26 
28,362,12,'437054',1938,22 
29,363,12,'437054',1938,4 
30,364,12,'437054',1938,16 
31,365,12,'437054',1938,6 
1,1,1,'437054',1939,19 
2,2,1,'437054',1939,27 
3,3,1,'437054',1939,7 
4,4,1,'437054',1939,14 
5,5,1,'437054',1939,1 
6,6,1,'437054',1939,25 
7,7,1,'437054',1939,35 
8,8,1,'437054',1939,32 
9,9,1,'437054',1939,31 
10,10,1,'437054',1939,34 
11,11,1,'437054',1939,38 
12,12,1,'437054',1939,20 
13,13,1,'437054',1939,10 
14,14,1,'437054',1939,16 
15,15,1,'437054',1939,10 
16,16,1,'437054',1939,13 
17,17,1,'437054',1939,20 
18,18,1,'437054',1939,7 
19,19,1,'437054',1939,10 
20,20,1,'437054',1939,14 
21,21,1,'437054',1939,11 
22,22,1,'437054',1939,19 
23,23,1,'437054',1939,9 
24,24,1,'437054',1939,12 
25,25,1,'437054',1939,19 
26,26,1,'437054',1939,-3 
27,27,1,'437054',1939,-6 
28,28,1,'437054',1939,8 
29,29,1,'437054',1939,31 
30,30,1,'437054',1939,26 
31,31,1,'437054',1939,18 
1,32,2,'437054',1939,8 
2,33,2,'437054',1939,9 
3,34,2,'437054',1939,27 
4,35,2,'437054',1939,24 
5,36,2,'437054',1939,16 
6,37,2,'437054',1939,17 
7,38,2,'437054',1939,27 
8,39,2,'437054',1939,26 
9,40,2,'437054',1939,27 
10,41,2,'437054',1939,11 
11,42,2,'437054',1939,30 
12,43,2,'437054',1939,15 
13,44,2,'437054',1939,21 
14,45,2,'437054',1939,24 
15,46,2,'437054',1939,33 
16,47,2,'437054',1939,19 
17,48,2,'437054',1939,2 
18,49,2,'437054',1939,23 
19,50,2,'437054',1939,29 
20,51,2,'437054',1939,36 
21,52,2,'437054',1939,31 
22,53,2,'437054',1939,18 
23,54,2,'437054',1939,5 
24,55,2,'437054',1939,12 
25,56,2,'437054',1939,12 
26,57,2,'437054',1939,24 
27,58,2,'437054',1939,35 
28,59,2,'437054',1939,20 
1,60,3,'437054',1939,37 
2,61,3,'437054',1939,24 
3,62,3,'437054',1939,24 
4,63,3,'437054',1939,34 
5,64,3,'437054',1939,35 
6,65,3,'437054',1939,40 
7,66,3,'437054',1939,30 
8,67,3,'437054',1939,8 
9,68,3,'437054',1939,15 
10,69,3,'437054',1939,16 
11,70,3,'437054',1939,7 
12,71,3,'437054',1939,26 
13,72,3,'437054',1939,26 
14,73,3,'437054',1939,24 
15,74,3,'437054',1939,19 
16,75,3,'437054',1939,35 
17,76,3,'437054',1939,14 
